idx,population,X,Y,Z,dT_or_R,total_truth,total_pred,pred_over_truth,genPhotons,min_opdet_dist,pe_weighted_dist,closest_detID,max_single_opdet_pe,max_pe_detID
779,B_mid_truth_600k_1100k,50,560.433,5026.91,560.433,797083,729778,0.915561,10000000,58.944,154.865,3131,110008,3130
780,B_mid_truth_600k_1100k,50,560.433,5147.7,560.433,774957,719440,0.928361,10000000,58.944,156.215,3111,109934,3110
781,B_mid_truth_600k_1100k,50,560.433,5259.3,560.433,795584,726362,0.912992,10000000,58.944,152.974,3091,110495,3090
782,B_mid_truth_600k_1100k,50,560.433,5380.09,560.433,769316,711865,0.925322,10000000,58.944,152.24,3071,109226,3070
783,B_mid_truth_600k_1100k,50,560.433,5491.69,560.433,785199,710271,0.904575,10000000,58.944,146.98,3051,110450,3050
784,B_mid_truth_600k_1100k,50,576.001,4915.31,576.001,767422,697141,0.908419,10000000,52.4153,155.4,3150,150338,3150
785,B_mid_truth_600k_1100k,50,576.001,5026.91,576.001,789823,705046,0.892663,10000000,52.4153,152.893,3130,151772,3130
786,B_mid_truth_600k_1100k,50,576.001,5147.7,576.001,766909,695539,0.906938,10000000,52.4153,154.023,3110,150967,3110
787,B_mid_truth_600k_1100k,50,576.001,5259.3,576.001,785908,701740,0.892903,10000000,52.4153,151.2,3090,150958,3090
788,B_mid_truth_600k_1100k,50,576.001,5380.09,576.001,764310,688228,0.900457,10000000,52.4153,150.512,3070,150569,3070
789,B_mid_truth_600k_1100k,50,576.001,5491.69,576.001,777464,686247,0.882674,10000000,52.4153,145.323,3050,150942,3050
790,B_mid_truth_600k_1100k,50,591.569,4915.31,591.569,758797,654324,0.862318,10000000,50.05,153.768,3150,181522,3150
791,B_mid_truth_600k_1100k,50,591.569,5026.91,591.569,778402,661579,0.849919,10000000,50.05,151.741,3130,182062,3130
792,B_mid_truth_600k_1100k,50,591.569,5147.7,591.569,757864,652774,0.861334,10000000,50.05,153.236,3110,181182,3110
793,B_mid_truth_600k_1100k,50,591.569,5259.3,591.569,776067,658391,0.848369,10000000,50.05,149.971,3090,181867,3090
794,B_mid_truth_600k_1100k,50,591.569,5380.09,591.569,753286,645728,0.857215,10000000,50.05,149.634,3070,181590,3070
795,B_mid_truth_600k_1100k,50,591.569,5491.69,591.569,768465,643508,0.837394,10000000,50.05,144.335,3050,181871,3050
796,B_mid_truth_600k_1100k,100,31.135,4915.31,31.135,694190,681120,0.981172,10000000,100.05,240.748,3159,37604,3159
797,B_mid_truth_600k_1100k,100,31.135,5026.91,31.135,699422,681293,0.97408,10000000,100.05,238.734,3139,38137,3139
798,B_mid_truth_600k_1100k,100,31.135,5147.7,31.135,692572,678524,0.979716,10000000,100.05,239.032,3119,37455,3119
799,B_mid_truth_600k_1100k,100,31.135,5259.3,31.135,698087,676161,0.968591,10000000,100.05,235.847,3099,37825,3099
800,B_mid_truth_600k_1100k,100,31.135,5380.09,31.135,685866,666126,0.971219,10000000,100.05,233.433,3079,38060,3079
801,B_mid_truth_600k_1100k,100,31.135,5491.69,31.135,680949,648989,0.953066,10000000,100.05,227.055,3059,38259,3059
802,B_mid_truth_600k_1100k,100,46.703,4915.31,46.703,696190,684967,0.983879,10000000,101.254,240.613,3159,36198,3159
803,B_mid_truth_600k_1100k,100,46.703,5026.91,46.703,700190,688368,0.983116,10000000,101.254,238.857,3139,37064,3139
804,B_mid_truth_600k_1100k,100,46.703,5147.7,46.703,692537,682372,0.985322,10000000,101.254,238.657,3119,36499,3119
805,B_mid_truth_600k_1100k,100,46.703,5259.3,46.703,698119,683228,0.97867,10000000,101.254,235.755,3099,36927,3099
806,B_mid_truth_600k_1100k,100,46.703,5380.09,46.703,686391,669942,0.976036,10000000,101.254,233.167,3079,36812,3079
807,B_mid_truth_600k_1100k,100,46.703,5491.69,46.703,681924,656020,0.962013,10000000,101.254,226.948,3059,37175,3059
808,B_mid_truth_600k_1100k,100,62.27,4915.31,62.27,696356,688759,0.98909,10000000,104.783,239.983,3159,33817,3159
809,B_mid_truth_600k_1100k,100,62.27,5026.91,62.27,702671,690127,0.982148,10000000,104.783,238.617,3139,34345,3138
810,B_mid_truth_600k_1100k,100,62.27,5147.7,62.27,694337,686169,0.988236,10000000,104.783,238.515,3119,33625,3118
811,B_mid_truth_600k_1100k,100,62.27,5259.3,62.27,698788,684990,0.980254,10000000,104.783,235.102,3099,34490,3098
812,B_mid_truth_600k_1100k,100,62.27,5380.09,62.27,688189,673724,0.978981,10000000,104.783,232.822,3079,33936,3078
813,B_mid_truth_600k_1100k,100,62.27,5491.69,62.27,683232,657760,0.962718,10000000,104.783,226.7,3059,34087,3059
814,B_mid_truth_600k_1100k,100,77.838,4915.31,77.838,696652,691134,0.992079,10000000,101.254,239.927,3158,36957,3158
815,B_mid_truth_600k_1100k,100,77.838,5026.91,77.838,705645,694568,0.984302,10000000,101.254,237.93,3138,37641,3138
816,B_mid_truth_600k_1100k,100,77.838,5147.7,77.838,696840,688549,0.988102,10000000,101.254,238.38,3118,36947,3118
817,B_mid_truth_600k_1100k,100,77.838,5259.3,77.838,699854,689432,0.985108,10000000,101.254,235.024,3098,37356,3098
818,B_mid_truth_600k_1100k,100,77.838,5380.09,77.838,688834,676089,0.981498,10000000,101.254,232.918,3078,37122,3078
819,B_mid_truth_600k_1100k,100,77.838,5491.69,77.838,683770,662067,0.96826,10000000,101.254,226.215,3058,37590,3058
820,B_mid_truth_600k_1100k,100,93.406,4915.31,93.406,700105,692961,0.989796,10000000,100.05,239.91,3158,38372,3158
821,B_mid_truth_600k_1100k,100,93.406,5026.91,93.406,705645,693149,0.982291,10000000,100.05,237.63,3138,39071,3138
822,B_mid_truth_600k_1100k,100,93.406,5147.7,93.406,696193,690384,0.991656,10000000,100.05,237.872,3118,38136,3118
823,B_mid_truth_600k_1100k,100,93.406,5259.3,93.406,701732,688019,0.980458,10000000,100.05,234.783,3098,38833,3098
824,B_mid_truth_600k_1100k,100,93.406,5380.09,93.406,691424,677917,0.980465,10000000,100.05,232.345,3078,38321,3078
825,B_mid_truth_600k_1100k,100,93.406,5491.69,93.406,686209,660536,0.962587,10000000,100.05,226.287,3058,38938,3058
826,B_mid_truth_600k_1100k,100,108.973,4915.31,108.973,699514,696545,0.995756,10000000,101.254,239.275,3158,37361,3158
827,B_mid_truth_600k_1100k,100,108.973,5026.91,108.973,706606,700002,0.990654,10000000,101.254,237.688,3138,37799,3138
828,B_mid_truth_600k_1100k,100,108.973,5147.7,108.973,698826,693979,0.993064,10000000,101.254,237.556,3118,37323,3118
829,B_mid_truth_600k_1100k,100,108.973,5259.3,108.973,702573,694888,0.989062,10000000,101.254,234.027,3098,37536,3098
830,B_mid_truth_600k_1100k,100,108.973,5380.09,108.973,689910,681514,0.98783,10000000,101.254,232.126,3078,37036,3078
831,B_mid_truth_600k_1100k,100,108.973,5491.69,108.973,686460,667413,0.972253,10000000,101.254,225.4,3058,37410,3058
832,B_mid_truth_600k_1100k,100,124.541,4915.31,124.541,701730,700147,0.997744,10000000,104.783,239.175,3157,34094,3157
833,B_mid_truth_600k_1100k,100,124.541,5026.91,124.541,708365,701539,0.990364,10000000,104.783,237.214,3137,34281,3137
834,B_mid_truth_600k_1100k,100,124.541,5147.7,124.541,698769,697590,0.998313,10000000,104.783,237.334,3117,33951,3118
835,B_mid_truth_600k_1100k,100,124.541,5259.3,124.541,703263,696439,0.990297,10000000,104.783,233.849,3097,34231,3098
836,B_mid_truth_600k_1100k,100,124.541,5380.09,124.541,692136,685124,0.989869,10000000,104.783,231.773,3077,34165,3077
837,B_mid_truth_600k_1100k,100,124.541,5491.69,124.541,687646,668981,0.972857,10000000,104.783,225.434,3057,34557,3057
838,B_mid_truth_600k_1100k,100,140.108,4915.31,140.108,702319,701504,0.99884,10000000,101.254,238.503,3157,36929,3157
839,B_mid_truth_600k_1100k,100,140.108,5026.91,140.108,707349,704991,0.996666,10000000,101.254,236.628,3137,37705,3137
840,B_mid_truth_600k_1100k,100,140.108,5147.7,140.108,699535,698958,0.999175,10000000,101.254,236.812,3117,37272,3117
841,B_mid_truth_600k_1100k,100,140.108,5259.3,140.108,704495,699908,0.993489,10000000,101.254,233.507,3097,37411,3097
842,B_mid_truth_600k_1100k,100,140.108,5380.09,140.108,692300,686504,0.991628,10000000,101.254,231.419,3077,36978,3077
843,B_mid_truth_600k_1100k,100,140.108,5491.69,140.108,688305,672360,0.976834,10000000,101.254,224.872,3057,37864,3057
844,B_mid_truth_600k_1100k,100,155.676,4915.31,155.676,702575,702424,0.999785,10000000,100.05,238.332,3157,38151,3157
845,B_mid_truth_600k_1100k,100,155.676,5026.91,155.676,706919,702626,0.993927,10000000,100.05,236.224,3137,38553,3137
846,B_mid_truth_600k_1100k,100,155.676,5147.7,155.676,699807,699890,1.00012,10000000,100.05,236.284,3117,38450,3117
847,B_mid_truth_600k_1100k,100,155.676,5259.3,155.676,704087,697559,0.990728,10000000,100.05,233.237,3097,38282,3097
848,B_mid_truth_600k_1100k,100,155.676,5380.09,155.676,691825,687448,0.993673,10000000,100.05,230.921,3077,38375,3077
849,B_mid_truth_600k_1100k,100,155.676,5491.69,155.676,687901,669932,0.973879,10000000,100.05,224.594,3057,38578,3057
850,B_mid_truth_600k_1100k,100,171.243,4915.31,171.243,701847,705661,1.00543,10000000,101.254,237.72,3157,37412,3157
851,B_mid_truth_600k_1100k,100,171.243,5026.91,171.243,709340,709135,0.999711,10000000,101.254,235.996,3137,37513,3137
852,B_mid_truth_600k_1100k,100,171.243,5147.7,171.243,700637,703146,1.00358,10000000,101.254,236.2,3117,37419,3117
853,B_mid_truth_600k_1100k,100,171.243,5259.3,171.243,705597,704094,0.99787,10000000,101.254,233.07,3097,37707,3097
854,B_mid_truth_600k_1100k,100,171.243,5380.09,171.243,693183,690736,0.99647,10000000,101.254,230.422,3077,37365,3077
855,B_mid_truth_600k_1100k,100,171.243,5491.69,171.243,688374,676526,0.982788,10000000,101.254,223.913,3057,37574,3057
856,B_mid_truth_600k_1100k,100,186.811,4915.31,186.811,700730,708881,1.01163,10000000,104.783,237.58,3157,34184,3156
857,B_mid_truth_600k_1100k,100,186.811,5026.91,186.811,707840,710324,1.00351,10000000,104.783,235.732,3137,34452,3137
858,B_mid_truth_600k_1100k,100,186.811,5147.7,186.811,699897,706384,1.00927,10000000,104.783,235.651,3117,34033,3116
859,B_mid_truth_600k_1100k,100,186.811,5259.3,186.811,703682,705310,1.00231,10000000,104.783,232.407,3097,34495,3096
860,B_mid_truth_600k_1100k,100,186.811,5380.09,186.811,692995,694005,1.00146,10000000,104.783,230.364,3077,34024,3076
861,B_mid_truth_600k_1100k,100,186.811,5491.69,186.811,688409,677809,0.984602,10000000,104.783,223.831,3057,34644,3056
862,B_mid_truth_600k_1100k,100,202.379,4915.31,202.379,701839,709126,1.01038,10000000,101.254,236.797,3156,37122,3156
863,B_mid_truth_600k_1100k,100,202.379,5026.91,202.379,707833,712693,1.00687,10000000,101.254,234.692,3136,37596,3136
864,B_mid_truth_600k_1100k,100,202.379,5147.7,202.379,699885,706645,1.00966,10000000,101.254,235.393,3116,37071,3116
865,B_mid_truth_600k_1100k,100,202.379,5259.3,202.379,704480,707710,1.00458,10000000,101.254,232.003,3096,37404,3096
866,B_mid_truth_600k_1100k,100,202.379,5380.09,202.379,693400,694307,1.00131,10000000,101.254,229.864,3076,37306,3076
867,B_mid_truth_600k_1100k,100,202.379,5491.69,202.379,689614,680177,0.986316,10000000,101.254,223.452,3056,37603,3056
868,B_mid_truth_600k_1100k,100,217.946,4915.31,217.946,699833,708761,1.01276,10000000,100.05,236.423,3156,38286,3156
869,B_mid_truth_600k_1100k,100,217.946,5026.91,217.946,707578,708994,1.002,10000000,100.05,234.378,3136,39013,3136
870,B_mid_truth_600k_1100k,100,217.946,5147.7,217.946,700712,706304,1.00798,10000000,100.05,234.43,3116,38607,3116
871,B_mid_truth_600k_1100k,100,217.946,5259.3,217.946,705333,704046,0.998175,10000000,100.05,231.482,3096,38634,3096
872,B_mid_truth_600k_1100k,100,217.946,5380.09,217.946,693328,694012,1.00099,10000000,100.05,229.253,3076,38508,3076
873,B_mid_truth_600k_1100k,100,217.946,5491.69,217.946,687776,676553,0.983682,10000000,100.05,222.707,3056,39050,3056
874,B_mid_truth_600k_1100k,100,233.514,4915.31,233.514,700040,711479,1.01634,10000000,101.254,235.85,3156,37031,3156
875,B_mid_truth_600k_1100k,100,233.514,5026.91,233.514,706633,715013,1.01186,10000000,101.254,233.705,3136,37886,3136
876,B_mid_truth_600k_1100k,100,233.514,5147.7,233.514,698988,709043,1.01439,10000000,101.254,234.051,3116,36851,3116
877,B_mid_truth_600k_1100k,100,233.514,5259.3,233.514,704209,710103,1.00837,10000000,101.254,230.568,3096,38020,3096
878,B_mid_truth_600k_1100k,100,233.514,5380.09,233.514,692484,696809,1.00625,10000000,101.254,228.464,3076,37489,3076
879,B_mid_truth_600k_1100k,100,233.514,5491.69,233.514,687779,682738,0.992671,10000000,101.254,222.22,3056,37806,3056
880,B_mid_truth_600k_1100k,100,249.082,4915.31,249.082,698479,714083,1.02234,10000000,104.783,234.914,3155,34159,3155
881,B_mid_truth_600k_1100k,100,249.082,5026.91,249.082,704993,715620,1.01507,10000000,104.783,233.29,3135,34288,3135
882,B_mid_truth_600k_1100k,100,249.082,5147.7,249.082,698052,711670,1.01951,10000000,104.783,233.351,3115,34365,3115
883,B_mid_truth_600k_1100k,100,249.082,5259.3,249.082,703880,710745,1.00975,10000000,104.783,230.204,3095,34623,3095
884,B_mid_truth_600k_1100k,100,249.082,5380.09,249.082,691342,699501,1.0118,10000000,104.783,228.052,3075,33997,3076
885,B_mid_truth_600k_1100k,100,249.082,5491.69,249.082,685670,683515,0.996857,10000000,104.783,221.764,3055,34550,3056
886,B_mid_truth_600k_1100k,100,264.649,4915.31,264.649,697896,712866,1.02145,10000000,101.254,234.35,3155,37244,3155
887,B_mid_truth_600k_1100k,100,264.649,5026.91,264.649,705749,716496,1.01523,10000000,101.254,232.749,3135,37678,3135
888,B_mid_truth_600k_1100k,100,264.649,5147.7,264.649,698763,710483,1.01677,10000000,101.254,232.544,3115,37310,3115
889,B_mid_truth_600k_1100k,100,264.649,5259.3,264.649,701491,711672,1.01451,10000000,101.254,229.341,3095,37761,3095
890,B_mid_truth_600k_1100k,100,264.649,5380.09,264.649,689395,698379,1.01303,10000000,101.254,227.348,3075,37167,3075
891,B_mid_truth_600k_1100k,100,264.649,5491.69,264.649,685613,684543,0.998439,10000000,101.254,220.798,3055,37483,3055
892,B_mid_truth_600k_1100k,100,280.217,4915.31,280.217,697728,710939,1.01893,10000000,100.05,233.498,3155,38191,3155
893,B_mid_truth_600k_1100k,100,280.217,5026.91,280.217,703697,711211,1.01068,10000000,100.05,231.634,3135,39178,3135
894,B_mid_truth_600k_1100k,100,280.217,5147.7,280.217,696128,708585,1.01789,10000000,100.05,232.121,3115,38607,3115
895,B_mid_truth_600k_1100k,100,280.217,5259.3,280.217,701379,706437,1.00721,10000000,100.05,228.82,3095,38920,3095
896,B_mid_truth_600k_1100k,100,280.217,5380.09,280.217,689697,696572,1.00997,10000000,100.05,226.482,3075,38452,3075
897,B_mid_truth_600k_1100k,100,280.217,5491.69,280.217,684787,679433,0.992182,10000000,100.05,220.108,3055,39148,3055
898,B_mid_truth_600k_1100k,100,295.784,4915.31,295.784,695392,712706,1.0249,10000000,101.254,232.791,3155,37221,3155
899,B_mid_truth_600k_1100k,100,295.784,5026.91,295.784,702136,716313,1.02019,10000000,101.254,231.091,3135,37529,3135
900,B_mid_truth_600k_1100k,100,295.784,5147.7,295.784,693524,710381,1.02431,10000000,101.254,231.177,3115,37223,3115
901,B_mid_truth_600k_1100k,100,295.784,5259.3,295.784,699520,711592,1.01726,10000000,101.254,228.057,3095,38252,3095
902,B_mid_truth_600k_1100k,100,295.784,5380.09,295.784,688197,698450,1.0149,10000000,101.254,225.688,3075,37224,3075
903,B_mid_truth_600k_1100k,100,295.784,5491.69,295.784,683436,684789,1.00198,10000000,101.254,219.31,3055,37468,3055
904,B_mid_truth_600k_1100k,100,311.352,4915.31,311.352,694486,714344,1.02859,10000000,104.783,231.838,3154,34122,3154
905,B_mid_truth_600k_1100k,100,311.352,5026.91,311.352,700341,715904,1.02222,10000000,104.783,230.012,3134,34517,3134
906,B_mid_truth_600k_1100k,100,311.352,5147.7,311.352,693230,712048,1.02715,10000000,104.783,230.137,3114,34428,3114
907,B_mid_truth_600k_1100k,100,311.352,5259.3,311.352,697094,711239,1.02029,10000000,104.783,227.033,3094,34694,3095
908,B_mid_truth_600k_1100k,100,311.352,5380.09,311.352,683631,700213,1.02426,10000000,104.783,225.113,3074,33893,3075
909,B_mid_truth_600k_1100k,100,311.352,5491.69,311.352,680756,684673,1.00575,10000000,104.783,218.714,3054,34521,3054
910,B_mid_truth_600k_1100k,100,326.92,4915.31,326.92,691532,711165,1.02839,10000000,101.254,230.965,3154,37008,3154
911,B_mid_truth_600k_1100k,100,326.92,5026.91,326.92,698256,714856,1.02377,10000000,101.254,228.75,3134,37776,3134
912,B_mid_truth_600k_1100k,100,326.92,5147.7,326.92,690770,708902,1.02625,10000000,101.254,229.766,3114,37050,3114
913,B_mid_truth_600k_1100k,100,326.92,5259.3,326.92,694728,710252,1.02235,10000000,101.254,226.214,3094,37714,3094
914,B_mid_truth_600k_1100k,100,326.92,5380.09,326.92,682594,697178,1.02137,10000000,101.254,224.238,3074,37097,3074
915,B_mid_truth_600k_1100k,100,326.92,5491.69,326.92,679538,683872,1.00638,10000000,101.254,217.685,3054,37856,3054
916,B_mid_truth_600k_1100k,100,342.487,4915.31,342.487,690082,707041,1.02458,10000000,100.05,229.993,3154,38510,3154
917,B_mid_truth_600k_1100k,100,342.487,5026.91,342.487,695389,707360,1.01721,10000000,100.05,228.288,3134,38775,3134
918,B_mid_truth_600k_1100k,100,342.487,5147.7,342.487,688168,704815,1.02419,10000000,100.05,228.664,3114,38761,3114
919,B_mid_truth_600k_1100k,100,342.487,5259.3,342.487,693224,702818,1.01384,10000000,100.05,225.392,3094,38692,3094
920,B_mid_truth_600k_1100k,100,342.487,5380.09,342.487,679389,693277,1.02044,10000000,100.05,223.128,3074,38487,3074
921,B_mid_truth_600k_1100k,100,342.487,5491.69,342.487,678360,676731,0.997599,10000000,100.05,216.93,3054,39251,3054
922,B_mid_truth_600k_1100k,100,358.055,4915.31,358.055,687950,707315,1.02815,10000000,101.254,229.038,3154,37296,3154
923,B_mid_truth_600k_1100k,100,358.055,5026.91,358.055,691702,710994,1.02789,10000000,101.254,227.544,3134,37600,3134
924,B_mid_truth_600k_1100k,100,358.055,5147.7,358.055,683533,705121,1.03158,10000000,101.254,227.385,3114,37660,3114
925,B_mid_truth_600k_1100k,100,358.055,5259.3,358.055,690484,706522,1.02323,10000000,101.254,224.674,3094,37580,3094
926,B_mid_truth_600k_1100k,100,358.055,5380.09,358.055,677335,693711,1.02418,10000000,101.254,222.322,3074,37407,3074
927,B_mid_truth_600k_1100k,100,358.055,5491.69,358.055,675949,680748,1.0071,10000000,101.254,215.995,3054,37786,3054
928,B_mid_truth_600k_1100k,100,373.623,4915.31,373.623,684338,707268,1.03351,10000000,104.783,228.277,3153,34097,3154
929,B_mid_truth_600k_1100k,100,373.623,5026.91,373.623,689715,708890,1.0278,10000000,104.783,226.192,3133,34604,3134
930,B_mid_truth_600k_1100k,100,373.623,5147.7,373.623,682489,705111,1.03315,10000000,104.783,226.552,3113,34373,3113
931,B_mid_truth_600k_1100k,100,373.623,5259.3,373.623,687136,704491,1.02526,10000000,104.783,223.396,3093,34609,3093
932,B_mid_truth_600k_1100k,100,373.623,5380.09,373.623,675393,693842,1.02732,10000000,104.783,221.282,3073,34173,3073
933,B_mid_truth_600k_1100k,100,373.623,5491.69,373.623,671243,679058,1.01164,10000000,104.783,215.04,3053,34456,3053
934,B_mid_truth_600k_1100k,100,389.19,4915.31,389.19,680717,699980,1.0283,10000000,101.254,226.859,3153,37675,3153
935,B_mid_truth_600k_1100k,100,389.19,5026.91,389.19,686982,703728,1.02438,10000000,101.254,225.181,3133,37989,3133
936,B_mid_truth_600k_1100k,100,389.19,5147.7,389.19,679462,697867,1.02709,10000000,101.254,225.318,3113,36998,3113
937,B_mid_truth_600k_1100k,100,389.19,5259.3,389.19,683481,699404,1.0233,10000000,101.254,222.333,3093,38036,3093
938,B_mid_truth_600k_1100k,100,389.19,5380.09,389.19,673141,686746,1.02021,10000000,101.254,220.297,3073,37840,3073
939,B_mid_truth_600k_1100k,100,389.19,5491.69,389.19,670055,674280,1.00631,10000000,101.254,213.835,3053,38070,3053
940,B_mid_truth_600k_1100k,100,404.758,4915.31,404.758,677592,692294,1.0217,10000000,100.05,226.194,3153,38260,3153
941,B_mid_truth_600k_1100k,100,404.758,5026.91,404.758,681523,692630,1.0163,10000000,100.05,223.495,3133,39465,3133
942,B_mid_truth_600k_1100k,100,404.758,5147.7,404.758,675436,690222,1.02189,10000000,100.05,224.357,3113,38762,3113
943,B_mid_truth_600k_1100k,100,404.758,5259.3,404.758,680158,688380,1.01209,10000000,100.05,221.151,3093,39088,3093
944,B_mid_truth_600k_1100k,100,404.758,5380.09,404.758,668474,679332,1.01624,10000000,100.05,219.019,3073,38624,3073
945,B_mid_truth_600k_1100k,100,404.758,5491.69,404.758,665013,663664,0.997971,10000000,100.05,212.924,3053,39014,3053
946,B_mid_truth_600k_1100k,100,420.325,4915.31,420.325,670306,689220,1.02822,10000000,101.254,224.616,3153,37321,3153
947,B_mid_truth_600k_1100k,100,420.325,5026.91,420.325,678218,692957,1.02173,10000000,101.254,222.941,3133,38066,3133
948,B_mid_truth_600k_1100k,100,420.325,5147.7,420.325,671067,687185,1.02402,10000000,101.254,223.099,3113,37455,3113
