idx,population,X,Y,Z,border_distance,total_truth,total_pred,pred_over_truth,genPhotons,min_opdet_dist,pe_weighted_dist,closest_detID,max_single_opdet_pe,max_pe_detID
18421,A_low_truth_0_600k,310,342.487,732.289,342.487,189867,189216,0.996571,10000000,310.05,434.849,3874,2753,3864
18422,A_low_truth_0_600k,310,342.487,843.889,342.487,189608,189805,1.00104,10000000,310.05,436.124,3854,2765,3854
18423,A_low_truth_0_600k,310,342.487,964.679,342.487,189462,190165,1.00371,10000000,310.05,437.462,3834,2707,3834
18424,A_low_truth_0_600k,310,342.487,1076.28,342.487,190264,190291,1.00014,10000000,310.05,437.33,3814,2855,3814
18425,A_low_truth_0_600k,310,342.487,1197.07,342.487,189532,190367,1.00441,10000000,310.05,437.498,3794,2743,3794
18426,A_low_truth_0_600k,310,342.487,1308.67,342.487,190884,190376,0.997339,10000000,310.05,438.551,3774,2871,3774
18427,A_low_truth_0_600k,310,342.487,1429.46,342.487,190619,190391,0.998804,10000000,310.05,437.752,3754,2729,3754
18428,A_low_truth_0_600k,310,342.487,1541.06,342.487,189118,190376,1.00665,10000000,310.05,437.732,3734,2783,3734
18429,A_low_truth_0_600k,310,342.487,1661.85,342.487,190634,190391,0.998725,10000000,310.05,437.959,3714,2773,3714
18430,A_low_truth_0_600k,310,342.487,1773.45,342.487,190321,190376,1.00029,10000000,310.05,437.944,3694,2758,3694
18431,A_low_truth_0_600k,310,342.487,1894.24,342.487,189722,190391,1.00353,10000000,310.05,438.235,3674,2718,3674
18432,A_low_truth_0_600k,310,342.487,2005.84,342.487,190185,190376,1.001,10000000,310.05,437.64,3654,2840,3654
18433,A_low_truth_0_600k,310,342.487,2126.63,342.487,189780,190391,1.00322,10000000,310.05,437.504,3634,2741,3634
18434,A_low_truth_0_600k,310,342.487,2238.23,342.487,190077,190376,1.00157,10000000,310.05,437.937,3614,2777,3614
18435,A_low_truth_0_600k,310,342.487,2359.02,342.487,190468,190391,0.999596,10000000,310.05,437.94,3594,2721,3594
18436,A_low_truth_0_600k,310,342.487,2470.62,342.487,190854,190376,0.997495,10000000,310.05,438.546,3574,2718,3574
18437,A_low_truth_0_600k,310,342.487,2591.41,342.487,189964,190391,1.00225,10000000,310.05,437.886,3554,2713,3554
18438,A_low_truth_0_600k,310,342.487,2703.01,342.487,190246,190376,1.00068,10000000,310.05,438.065,3534,2794,3534
18439,A_low_truth_0_600k,310,342.487,2823.8,342.487,189894,190391,1.00262,10000000,310.05,437.642,3514,2798,3514
18440,A_low_truth_0_600k,310,342.487,2935.4,342.487,190123,190376,1.00133,10000000,310.05,437.878,3494,2874,3494
18441,A_low_truth_0_600k,310,342.487,3056.19,342.487,190442,190391,0.999732,10000000,310.05,438.114,3474,2720,3474
18442,A_low_truth_0_600k,310,342.487,3167.79,342.487,189828,190376,1.00289,10000000,310.05,437.97,3454,2857,3454
18443,A_low_truth_0_600k,310,342.487,3288.58,342.487,190059,190391,1.00175,10000000,310.05,438.434,3434,2757,3434
18444,A_low_truth_0_600k,310,342.487,3400.18,342.487,191011,190376,0.996676,10000000,310.05,437.293,3414,2918,3414
18445,A_low_truth_0_600k,310,342.487,3520.97,342.487,190283,190391,1.00057,10000000,310.05,438.108,3394,2740,3394
18446,A_low_truth_0_600k,310,342.487,3632.57,342.487,189831,190376,1.00287,10000000,310.05,438.41,3374,2808,3374
18447,A_low_truth_0_600k,310,342.487,3753.36,342.487,190018,190391,1.00196,10000000,310.05,438.307,3354,2816,3354
18448,A_low_truth_0_600k,310,342.487,3864.96,342.487,189909,190376,1.00246,10000000,310.05,438.283,3334,2772,3334
18449,A_low_truth_0_600k,310,342.487,3985.75,342.487,190473,190391,0.999569,10000000,310.05,437.823,3314,2722,3314
18450,A_low_truth_0_600k,310,342.487,4097.35,342.487,190038,190376,1.00178,10000000,310.05,437.656,3294,2830,3294
18451,A_low_truth_0_600k,310,342.487,4218.14,342.487,189904,190391,1.00256,10000000,310.05,438.186,3274,2792,3274
18452,A_low_truth_0_600k,310,342.487,4329.74,342.487,190707,190376,0.998264,10000000,310.05,437.75,3254,2852,3254
18453,A_low_truth_0_600k,310,342.487,4450.53,342.487,190367,190391,1.00013,10000000,310.05,437.825,3234,2770,3234
18454,A_low_truth_0_600k,310,342.487,4562.13,342.487,189890,190360,1.00248,10000000,310.05,437.634,3214,2755,3214
18455,A_low_truth_0_600k,310,342.487,4682.92,342.487,189751,190334,1.00307,10000000,310.05,437.94,3194,2816,3194
18456,A_low_truth_0_600k,310,342.487,4794.52,342.487,190173,190225,1.00027,10000000,310.05,437.333,3174,2807,3174
18457,A_low_truth_0_600k,310,342.487,4915.31,342.487,190251,189994,0.998649,10000000,310.05,436.68,3154,2766,3154
18458,A_low_truth_0_600k,310,342.487,5026.91,342.487,189791,189513,0.998535,10000000,310.05,435.453,3134,2711,3134
18459,A_low_truth_0_600k,310,342.487,5147.7,342.487,189467,188500,0.994896,10000000,310.05,433.712,3114,2761,3114
18460,A_low_truth_0_600k,310,342.487,5259.3,342.487,187681,186333,0.992818,10000000,310.05,430.665,3094,2885,3094
18461,A_low_truth_0_600k,310,342.487,5380.09,342.487,185350,181682,0.98021,10000000,310.05,425.633,3074,2715,3064
18462,A_low_truth_0_600k,310,342.487,5491.69,342.487,179286,172639,0.962925,10000000,310.05,419.16,3054,2793,3054
18463,A_low_truth_0_600k,310,342.487,5612.48,360.485,166374,170927,1.02737,10000000,310.05,413.041,3034,2929,3024
18464,A_low_truth_0_600k,310,342.487,5724.08,409.279,146306,141069,0.964205,10000000,310.05,417.343,3014,3471,3014
18465,A_low_truth_0_600k,310,358.055,35.119,445.382,131930,122033,0.924983,10000000,310.441,426.068,3994,3503,3993
18466,A_low_truth_0_600k,310,358.055,146.719,389.485,158913,157620,0.991863,10000000,310.441,411.733,3974,3233,3974
18467,A_low_truth_0_600k,310,358.055,267.509,359.526,174526,181883,1.04215,10000000,310.441,415.738,3954,2780,3954
18468,A_low_truth_0_600k,310,358.055,379.109,358.055,181623,176817,0.973539,10000000,310.441,421.719,3934,2810,3934
18469,A_low_truth_0_600k,310,358.055,499.899,358.055,185340,183041,0.987596,10000000,310.441,427.631,3914,2775,3914
18470,A_low_truth_0_600k,310,358.055,611.499,358.055,187456,185993,0.992196,10000000,310.441,431.927,3894,2772,3894
18471,A_low_truth_0_600k,310,358.055,732.289,358.055,188229,187396,0.995575,10000000,310.441,434.122,3874,2767,3874
18472,A_low_truth_0_600k,310,358.055,843.889,358.055,189178,188001,0.993778,10000000,310.441,435.966,3854,2761,3854
18473,A_low_truth_0_600k,310,358.055,964.679,358.055,188509,188316,0.998976,10000000,310.441,435.565,3834,2883,3834
18474,A_low_truth_0_600k,310,358.055,1076.28,358.055,189005,188476,0.997201,10000000,310.441,436.328,3814,2872,3814
18475,A_low_truth_0_600k,310,358.055,1197.07,358.055,189113,188514,0.996833,10000000,310.441,436.727,3794,2817,3794
18476,A_low_truth_0_600k,310,358.055,1308.67,358.055,188262,188561,1.00159,10000000,310.441,437.483,3774,2762,3774
18477,A_low_truth_0_600k,310,358.055,1429.46,358.055,188947,188538,0.997835,10000000,310.441,437.217,3754,2726,3753
18478,A_low_truth_0_600k,310,358.055,1541.06,358.055,188689,188561,0.999322,10000000,310.441,437.112,3734,2720,3734
18479,A_low_truth_0_600k,310,358.055,1661.85,358.055,188768,188538,0.998782,10000000,310.441,436.831,3714,2860,3714
18480,A_low_truth_0_600k,310,358.055,1773.45,358.055,189284,188561,0.99618,10000000,310.441,436.831,3694,2779,3694
18481,A_low_truth_0_600k,310,358.055,1894.24,358.055,189713,188538,0.993806,10000000,310.441,437.063,3674,2791,3664
18482,A_low_truth_0_600k,310,358.055,2005.84,358.055,188873,188561,0.998348,10000000,310.441,437.451,3654,2787,3654
18483,A_low_truth_0_600k,310,358.055,2126.63,358.055,188148,188538,1.00207,10000000,310.441,437.055,3634,2874,3634
18484,A_low_truth_0_600k,310,358.055,2238.23,358.055,188479,188561,1.00044,10000000,310.441,436.878,3614,2771,3614
18485,A_low_truth_0_600k,310,358.055,2359.02,358.055,189181,188538,0.996601,10000000,310.441,437.274,3594,2815,3594
18486,A_low_truth_0_600k,310,358.055,2470.62,358.055,189221,188561,0.996512,10000000,310.441,437.078,3574,2791,3574
18487,A_low_truth_0_600k,310,358.055,2591.41,358.055,188581,188538,0.999772,10000000,310.441,437.008,3554,2804,3554
18488,A_low_truth_0_600k,310,358.055,2703.01,358.055,189235,188561,0.996438,10000000,310.441,437.564,3534,2782,3533
18489,A_low_truth_0_600k,310,358.055,2823.8,358.055,188885,188538,0.998163,10000000,310.441,437.177,3514,2795,3513
18490,A_low_truth_0_600k,310,358.055,2935.4,358.055,188705,188561,0.999237,10000000,310.441,437.16,3494,2843,3494
18491,A_low_truth_0_600k,310,358.055,3056.19,358.055,188872,188538,0.998232,10000000,310.441,436.904,3474,2710,3474
18492,A_low_truth_0_600k,310,358.055,3167.79,358.055,188897,188561,0.998221,10000000,310.441,437.153,3454,2811,3454
18493,A_low_truth_0_600k,310,358.055,3288.58,358.055,188272,188538,1.00141,10000000,310.441,436.967,3434,2755,3424
18494,A_low_truth_0_600k,310,358.055,3400.18,358.055,189103,188561,0.997134,10000000,310.441,437.525,3414,2769,3414
18495,A_low_truth_0_600k,310,358.055,3520.97,358.055,188862,188538,0.998284,10000000,310.441,437.178,3394,2689,3384
18496,A_low_truth_0_600k,310,358.055,3632.57,358.055,188726,188561,0.999126,10000000,310.441,436.932,3374,2799,3374
18497,A_low_truth_0_600k,310,358.055,3753.36,358.055,188751,188538,0.998872,10000000,310.441,436.656,3354,2717,3354
18498,A_low_truth_0_600k,310,358.055,3864.96,358.055,188985,188561,0.997756,10000000,310.441,436.995,3334,2826,3333
18499,A_low_truth_0_600k,310,358.055,3985.75,358.055,188117,188538,1.00224,10000000,310.441,437.449,3314,2850,3314
18500,A_low_truth_0_600k,310,358.055,4097.35,358.055,188414,188561,1.00078,10000000,310.441,436.739,3294,2744,3293
18501,A_low_truth_0_600k,310,358.055,4218.14,358.055,188413,188538,1.00066,10000000,310.441,436.208,3274,2787,3274
18502,A_low_truth_0_600k,310,358.055,4329.74,358.055,188350,188561,1.00112,10000000,310.441,437.607,3254,2788,3254
18503,A_low_truth_0_600k,310,358.055,4450.53,358.055,189170,188538,0.996659,10000000,310.441,436.926,3234,2738,3224
18504,A_low_truth_0_600k,310,358.055,4562.13,358.055,189471,188545,0.995113,10000000,310.441,436.481,3214,2866,3214
18505,A_low_truth_0_600k,310,358.055,4682.92,358.055,188496,188482,0.999926,10000000,310.441,437.316,3194,2711,3183
18506,A_low_truth_0_600k,310,358.055,4794.52,358.055,188797,188412,0.997961,10000000,310.441,436.212,3174,2780,3174
18507,A_low_truth_0_600k,310,358.055,4915.31,358.055,188808,188147,0.996499,10000000,310.441,436.367,3154,2719,3144
18508,A_low_truth_0_600k,310,358.055,5026.91,358.055,188446,187722,0.996158,10000000,310.441,434.451,3134,2827,3134
18509,A_low_truth_0_600k,310,358.055,5147.7,358.055,187264,186690,0.996935,10000000,310.441,432.444,3114,2791,3114
18510,A_low_truth_0_600k,310,358.055,5259.3,358.055,186990,184595,0.987192,10000000,310.441,429.498,3094,2752,3094
18511,A_low_truth_0_600k,310,358.055,5380.09,358.055,183616,179982,0.980209,10000000,310.441,425.068,3074,2752,3074
18512,A_low_truth_0_600k,310,358.055,5491.69,358.055,177690,171103,0.96293,10000000,310.441,418.448,3054,2834,3053
18513,A_low_truth_0_600k,310,358.055,5612.48,375.307,166089,169881,1.02283,10000000,310.441,412.236,3034,3008,3034
18514,A_low_truth_0_600k,310,358.055,5724.08,422.392,145967,140071,0.959607,10000000,310.441,416.403,3014,3504,3004
18515,A_low_truth_0_600k,310,373.623,35.119,457.991,130517,120888,0.926224,10000000,311.609,424.993,3993,3440,3993
18516,A_low_truth_0_600k,310,373.623,146.719,403.843,156715,156133,0.996286,10000000,311.609,411.602,3973,3156,3974
18517,A_low_truth_0_600k,310,373.623,267.509,375.033,172615,180448,1.04538,10000000,311.609,414.735,3953,2945,3953
18518,A_low_truth_0_600k,310,373.623,379.109,373.623,179906,174890,0.972119,10000000,311.609,421.495,3933,2915,3934
18519,A_low_truth_0_600k,310,373.623,499.899,373.623,183975,181322,0.98558,10000000,311.609,427.606,3913,2863,3914
18520,A_low_truth_0_600k,310,373.623,611.499,373.623,185711,183947,0.990501,10000000,311.609,431.14,3893,2749,3894
18521,A_low_truth_0_600k,310,373.623,732.289,373.623,186203,185627,0.996907,10000000,311.609,433.697,3873,2775,3874
18522,A_low_truth_0_600k,310,373.623,843.889,373.623,187437,185917,0.991891,10000000,311.609,434.379,3853,2853,3854
18523,A_low_truth_0_600k,310,373.623,964.679,373.623,186810,186526,0.99848,10000000,311.609,435.775,3833,2758,3833
18524,A_low_truth_0_600k,310,373.623,1076.28,373.623,186454,186377,0.999587,10000000,311.609,436.229,3813,2873,3813
18525,A_low_truth_0_600k,310,373.623,1197.07,373.623,187288,186718,0.996957,10000000,311.609,436.293,3793,2820,3793
18526,A_low_truth_0_600k,310,373.623,1308.67,373.623,187588,186460,0.993987,10000000,311.609,435.62,3773,2822,3773
18527,A_low_truth_0_600k,310,373.623,1429.46,373.623,186669,186740,1.00038,10000000,311.609,436.345,3753,2738,3754
18528,A_low_truth_0_600k,310,373.623,1541.06,373.623,187466,186460,0.994634,10000000,311.609,436.791,3733,2813,3733
18529,A_low_truth_0_600k,310,373.623,1661.85,373.623,186926,186740,0.999005,10000000,311.609,436.128,3713,2804,3713
18530,A_low_truth_0_600k,310,373.623,1773.45,373.623,187140,186460,0.996366,10000000,311.609,436.291,3693,2837,3693
18531,A_low_truth_0_600k,310,373.623,1894.24,373.623,187308,186740,0.996968,10000000,311.609,436.834,3673,2788,3674
18532,A_low_truth_0_600k,310,373.623,2005.84,373.623,187180,186460,0.996153,10000000,311.609,436.165,3653,2814,3654
18533,A_low_truth_0_600k,310,373.623,2126.63,373.623,187225,186740,0.99741,10000000,311.609,436.506,3633,2749,3633
18534,A_low_truth_0_600k,310,373.623,2238.23,373.623,187908,186460,0.992294,10000000,311.609,436.757,3613,2882,3613
18535,A_low_truth_0_600k,310,373.623,2359.02,373.623,187398,186740,0.996489,10000000,311.609,436.584,3593,2819,3594
18536,A_low_truth_0_600k,310,373.623,2470.62,373.623,187587,186460,0.993992,10000000,311.609,435.951,3573,2799,3573
18537,A_low_truth_0_600k,310,373.623,2591.41,373.623,187651,186740,0.995145,10000000,311.609,436.262,3553,2767,3553
18538,A_low_truth_0_600k,310,373.623,2703.01,373.623,188083,186460,0.991371,10000000,311.609,436.016,3533,2812,3533
18539,A_low_truth_0_600k,310,373.623,2823.8,373.623,187124,186740,0.997948,10000000,311.609,436.67,3513,2751,3514
18540,A_low_truth_0_600k,310,373.623,2935.4,373.623,187519,186460,0.994353,10000000,311.609,435.809,3493,2881,3494
18541,A_low_truth_0_600k,310,373.623,3056.19,373.623,187392,186740,0.996521,10000000,311.609,436.421,3473,2764,3473
18542,A_low_truth_0_600k,310,373.623,3167.79,373.623,187043,186460,0.996883,10000000,311.609,436.216,3453,2941,3453
18543,A_low_truth_0_600k,310,373.623,3288.58,373.623,186592,186740,1.00079,10000000,311.609,436.194,3433,2800,3433
18544,A_low_truth_0_600k,310,373.623,3400.18,373.623,187222,186460,0.99593,10000000,311.609,436.287,3413,2832,3413
18545,A_low_truth_0_600k,310,373.623,3520.97,373.623,187768,186740,0.994525,10000000,311.609,435.88,3393,2834,3394
18546,A_low_truth_0_600k,310,373.623,3632.57,373.623,187001,186460,0.997107,10000000,311.609,436.502,3373,2765,3363
18547,A_low_truth_0_600k,310,373.623,3753.36,373.623,186396,186740,1.00185,10000000,311.609,435.863,3353,2735,3353
18548,A_low_truth_0_600k,310,373.623,3864.96,373.623,187672,186460,0.993542,10000000,311.609,436.603,3333,2802,3333
18549,A_low_truth_0_600k,310,373.623,3985.75,373.623,186933,186740,0.998968,10000000,311.609,436.064,3313,2802,3313
18550,A_low_truth_0_600k,310,373.623,4097.35,373.623,187180,186460,0.996153,10000000,311.609,436.781,3293,2820,3293
18551,A_low_truth_0_600k,310,373.623,4218.14,373.623,187143,186740,0.997847,10000000,311.609,436.597,3273,2830,3273
18552,A_low_truth_0_600k,310,373.623,4329.74,373.623,187894,186460,0.992368,10000000,311.609,436.503,3253,2842,3254
18553,A_low_truth_0_600k,310,373.623,4450.53,373.623,186525,186740,1.00115,10000000,311.609,435.545,3233,2799,3233
18554,A_low_truth_0_600k,310,373.623,4562.13,373.623,187485,186446,0.994458,10000000,311.609,436.035,3213,2813,3213
18555,A_low_truth_0_600k,310,373.623,4682.92,373.623,187062,186686,0.99799,10000000,311.609,435.783,3193,2816,3193
18556,A_low_truth_0_600k,310,373.623,4794.52,373.623,187698,186318,0.992648,10000000,311.609,435.831,3173,2857,3173
18557,A_low_truth_0_600k,310,373.623,4915.31,373.623,185772,186364,1.00319,10000000,311.609,435.099,3153,2778,3153
18558,A_low_truth_0_600k,310,373.623,5026.91,373.623,186350,185644,0.996211,10000000,311.609,434.081,3133,2839,3134
18559,A_low_truth_0_600k,310,373.623,5147.7,373.623,185667,184931,0.996036,10000000,311.609,431.457,3113,2876,3113
18560,A_low_truth_0_600k,310,373.623,5259.3,373.623,184389,182578,0.990178,10000000,311.609,429.36,3093,2801,3094
18561,A_low_truth_0_600k,310,373.623,5380.09,373.623,181752,178328,0.981161,10000000,311.609,423.807,3073,2794,3073
18562,A_low_truth_0_600k,310,373.623,5491.69,373.623,176953,169310,0.956808,10000000,311.609,417.915,3053,2851,3053
18563,A_low_truth_0_600k,310,373.623,5612.48,390.187,164783,168743,1.02403,10000000,311.609,410.688,3033,3012,3033
18564,A_low_truth_0_600k,310,373.623,5724.08,435.667,143699,138717,0.96533,10000000,311.609,416.104,3013,3455,3003
18565,A_low_truth_0_600k,310,389.19,35.119,470.777,129796,119641,0.921762,10000000,310.441,424.296,3993,3655,3993
18566,A_low_truth_0_600k,310,389.19,146.719,418.287,155502,154955,0.996482,10000000,310.441,411.054,3973,3272,3973
18567,A_low_truth_0_600k,310,389.19,267.509,390.544,170797,178903,1.04746,10000000,310.441,414.252,3953,2918,3953
18568,A_low_truth_0_600k,310,389.19,379.109,389.19,178051,173243,0.972997,10000000,310.441,420.041,3933,2801,3933
18569,A_low_truth_0_600k,310,389.19,499.899,389.19,182334,179296,0.983338,10000000,310.441,426.05,3913,2803,3913
18570,A_low_truth_0_600k,310,389.19,611.499,389.19,183589,182162,0.992227,10000000,310.441,430.102,3893,2828,3883
18571,A_low_truth_0_600k,310,389.19,732.289,389.19,184769,183491,0.993083,10000000,310.441,432.716,3873,2811,3873
18572,A_low_truth_0_600k,310,389.19,843.889,389.19,184606,184090,0.997205,10000000,310.441,434.288,3853,2877,3853
18573,A_low_truth_0_600k,310,389.19,964.679,389.19,185838,184369,0.992095,10000000,310.441,434.727,3833,2839,3833
18574,A_low_truth_0_600k,310,389.19,1076.28,389.19,185088,184538,0.997028,10000000,310.441,434.453,3813,2798,3814
18575,A_low_truth_0_600k,310,389.19,1197.07,389.19,185401,184555,0.995437,10000000,310.441,435.461,3793,2771,3793
18576,A_low_truth_0_600k,310,389.19,1308.67,389.19,185403,184617,0.995761,10000000,310.441,435.596,3773,2788,3773
18577,A_low_truth_0_600k,310,389.19,1429.46,389.19,185367,184577,0.995738,10000000,310.441,435.549,3753,2869,3753
18578,A_low_truth_0_600k,310,389.19,1541.06,389.19,185683,184617,0.994259,10000000,310.441,436.531,3733,2768,3733
18579,A_low_truth_0_600k,310,389.19,1661.85,389.19,185192,184577,0.996679,10000000,310.441,435.676,3713,2803,3713
18580,A_low_truth_0_600k,310,389.19,1773.45,389.19,185596,184617,0.994725,10000000,310.441,435.93,3693,2820,3693
18581,A_low_truth_0_600k,310,389.19,1894.24,389.19,184873,184577,0.998399,10000000,310.441,435.373,3673,2776,3673
18582,A_low_truth_0_600k,310,389.19,2005.84,389.19,185177,184617,0.996976,10000000,310.441,435.161,3653,2853,3653
18583,A_low_truth_0_600k,310,389.19,2126.63,389.19,186066,184577,0.991997,10000000,310.441,436.21,3633,2871,3633
18584,A_low_truth_0_600k,310,389.19,2238.23,389.19,185748,184617,0.993911,10000000,310.441,435.504,3613,2822,3613
18585,A_low_truth_0_600k,310,389.19,2359.02,389.19,185275,184577,0.996233,10000000,310.441,434.982,3593,2741,3593
18586,A_low_truth_0_600k,310,389.19,2470.62,389.19,185098,184617,0.997401,10000000,310.441,435.631,3573,2788,3573
18587,A_low_truth_0_600k,310,389.19,2591.41,389.19,186500,184577,0.989689,10000000,310.441,435.641,3553,2858,3553
18588,A_low_truth_0_600k,310,389.19,2703.01,389.19,185462,184617,0.995444,10000000,310.441,435.708,3533,2874,3533
18589,A_low_truth_0_600k,310,389.19,2823.8,389.19,185675,184577,0.994086,10000000,310.441,435.759,3513,2793,3513
18590,A_low_truth_0_600k,310,389.19,2935.4,389.19,185558,184617,0.994929,10000000,310.441,435.61,3493,2913,3493
18591,A_low_truth_0_600k,310,389.19,3056.19,389.19,185209,184577,0.996588,10000000,310.441,436.328,3473,2728,3473
18592,A_low_truth_0_600k,310,389.19,3167.79,389.19,185048,184617,0.997671,10000000,310.441,436.053,3453,2786,3452
18593,A_low_truth_0_600k,310,389.19,3288.58,389.19,185004,184577,0.997692,10000000,310.441,435.938,3433,2880,3433
18594,A_low_truth_0_600k,310,389.19,3400.18,389.19,185126,184617,0.997251,10000000,310.441,435.52,3413,2851,3413
18595,A_low_truth_0_600k,310,389.19,3520.97,389.19,185731,184577,0.993787,10000000,310.441,435.766,3393,2789,3383
18596,A_low_truth_0_600k,310,389.19,3632.57,389.19,185056,184617,0.997628,10000000,310.441,435.488,3373,2818,3373
18597,A_low_truth_0_600k,310,389.19,3753.36,389.19,185208,184577,0.996593,10000000,310.441,435.515,3353,2774,3353
18598,A_low_truth_0_600k,310,389.19,3864.96,389.19,184658,184617,0.999778,10000000,310.441,435.538,3333,2880,3333
18599,A_low_truth_0_600k,310,389.19,3985.75,389.19,185606,184577,0.994456,10000000,310.441,435.202,3313,2841,3303
18600,A_low_truth_0_600k,310,389.19,4097.35,389.19,185761,184617,0.993842,10000000,310.441,435.224,3293,2898,3293
18601,A_low_truth_0_600k,310,389.19,4218.14,389.19,186229,184577,0.991129,10000000,310.441,435.359,3273,2824,3273
18602,A_low_truth_0_600k,310,389.19,4329.74,389.19,184747,184617,0.999296,10000000,310.441,435.639,3253,2876,3253
18603,A_low_truth_0_600k,310,389.19,4450.53,389.19,186535,184577,0.989503,10000000,310.441,435.744,3233,2785,3233
18604,A_low_truth_0_600k,310,389.19,4562.13,389.19,185830,184603,0.993397,10000000,310.441,435.273,3213,2858,3213
18605,A_low_truth_0_600k,310,389.19,4682.92,389.19,185247,184525,0.996103,10000000,310.441,435.182,3193,2933,3193
18606,A_low_truth_0_600k,310,389.19,4794.52,389.19,185332,184479,0.995397,10000000,310.441,434.71,3173,2787,3173
18607,A_low_truth_0_600k,310,389.19,4915.31,389.19,184750,184211,0.997083,10000000,310.441,434.682,3153,2733,3153
18608,A_low_truth_0_600k,310,389.19,5026.91,389.19,184914,183821,0.994089,10000000,310.441,433.193,3133,2872,3133
18609,A_low_truth_0_600k,310,389.19,5147.7,389.19,183612,182805,0.995605,10000000,310.441,431.493,3113,2791,3113
18610,A_low_truth_0_600k,310,389.19,5259.3,389.19,182223,180812,0.992257,10000000,310.441,428.046,3093,2811,3093
18611,A_low_truth_0_600k,310,389.19,5380.09,389.19,180199,176309,0.978413,10000000,310.441,423.066,3073,2831,3073
18612,A_low_truth_0_600k,310,389.19,5491.69,389.19,174468,167675,0.961064,10000000,310.441,416.971,3053,2981,3053
18613,A_low_truth_0_600k,310,389.19,5612.48,405.118,162625,167293,1.0287,10000000,310.441,410.771,3033,2973,3033
18614,A_low_truth_0_600k,310,389.19,5724.08,449.089,142903,137606,0.962933,10000000,310.441,415.533,3013,3504,3003
18615,A_low_truth_0_600k,310,404.758,35.119,483.726,127885,118272,0.924831,10000000,310.05,424.186,3993,3495,3993
18616,A_low_truth_0_600k,310,404.758,146.719,432.81,153745,153326,0.997275,10000000,310.05,409.78,3973,3296,3973
18617,A_low_truth_0_600k,310,404.758,267.509,406.06,169668,177139,1.04403,10000000,310.05,413.294,3953,3044,3953
18618,A_low_truth_0_600k,310,404.758,379.109,404.758,177070,171186,0.96677,10000000,310.05,420.348,3933,2911,3933
18619,A_low_truth_0_600k,310,404.758,499.899,404.758,180513,177170,0.981481,10000000,310.05,425.917,3913,2891,3913
18620,A_low_truth_0_600k,310,404.758,611.499,404.758,182025,179926,0.988469,10000000,310.05,429.473,3893,2899,3893
18621,A_low_truth_0_600k,310,404.758,732.289,404.758,183257,181296,0.989299,10000000,310.05,432.419,3873,2828,3873
18622,A_low_truth_0_600k,310,404.758,843.889,404.758,183958,181824,0.9884,10000000,310.05,433.094,3853,2913,3853
18623,A_low_truth_0_600k,310,404.758,964.679,404.758,182764,182163,0.996712,10000000,310.05,433.775,3833,2797,3833
18624,A_low_truth_0_600k,310,404.758,1076.28,404.758,182847,182263,0.996806,10000000,310.05,434.111,3813,2841,3813
18625,A_low_truth_0_600k,310,404.758,1197.07,404.758,183652,182342,0.992867,10000000,310.05,435.122,3793,2847,3793
18626,A_low_truth_0_600k,310,404.758,1308.67,404.758,184059,182340,0.990661,10000000,310.05,434.702,3773,2907,3773
18627,A_low_truth_0_600k,310,404.758,1429.46,404.758,182966,182363,0.996704,10000000,310.05,434.977,3753,2784,3753
18628,A_low_truth_0_600k,310,404.758,1541.06,404.758,183828,182340,0.991905,10000000,310.05,434.861,3733,2961,3733
18629,A_low_truth_0_600k,310,404.758,1661.85,404.758,183156,182363,0.99567,10000000,310.05,435.012,3713,2838,3713
18630,A_low_truth_0_600k,310,404.758,1773.45,404.758,183508,182340,0.993635,10000000,310.05,435.066,3693,2855,3693
18631,A_low_truth_0_600k,310,404.758,1894.24,404.758,182823,182363,0.997484,10000000,310.05,435.378,3673,2762,3673
18632,A_low_truth_0_600k,310,404.758,2005.84,404.758,183533,182340,0.9935,10000000,310.05,435.441,3653,2845,3653
18633,A_low_truth_0_600k,310,404.758,2126.63,404.758,183886,182363,0.991718,10000000,310.05,434.968,3633,2897,3633
18634,A_low_truth_0_600k,310,404.758,2238.23,404.758,181946,182340,1.00217,10000000,310.05,434.733,3613,2890,3613
18635,A_low_truth_0_600k,310,404.758,2359.02,404.758,182744,182363,0.997915,10000000,310.05,435.222,3593,2729,3583
18636,A_low_truth_0_600k,310,404.758,2470.62,404.758,183622,182340,0.993018,10000000,310.05,435.091,3573,2882,3573
18637,A_low_truth_0_600k,310,404.758,2591.41,404.758,183276,182363,0.995018,10000000,310.05,435.533,3553,2812,3553
18638,A_low_truth_0_600k,310,404.758,2703.01,404.758,183840,182340,0.991841,10000000,310.05,435.414,3533,2890,3533
18639,A_low_truth_0_600k,310,404.758,2823.8,404.758,184250,182363,0.989758,10000000,310.05,434.56,3513,2883,3513
18640,A_low_truth_0_600k,310,404.758,2935.4,404.758,184026,182340,0.990838,10000000,310.05,435.3,3493,2791,3493
18641,A_low_truth_0_600k,310,404.758,3056.19,404.758,183574,182363,0.993403,10000000,310.05,434.991,3473,2857,3473
18642,A_low_truth_0_600k,310,404.758,3167.79,404.758,183930,182340,0.991355,10000000,310.05,434.803,3453,2886,3453
18643,A_low_truth_0_600k,310,404.758,3288.58,404.758,183728,182363,0.992571,10000000,310.05,435.267,3433,2888,3433
18644,A_low_truth_0_600k,310,404.758,3400.18,404.758,183088,182340,0.995915,10000000,310.05,434.375,3413,2980,3413
18645,A_low_truth_0_600k,310,404.758,3520.97,404.758,183580,182363,0.993371,10000000,310.05,434.706,3393,2903,3393
